javaProg,pythonProg,dataStructure,softwareAnalysisDesign,intelligenceSystemDev,peer1,peer2,peer3,peer4,peer5,peer6,peer7,peer8,peer9,peer10,peer_mean,peer_std,peer_mean_graph,FinalExam
10,6,6,10,8,9,7,9,7,10,4,9,6,9,4,7.4,2.0591260281974,7.02616821882697,7.847324110686884
7,10,9,5,7,5,5,9,9,7,4,7,6,10,5,6.7,1.9519221295943134,7.02386131405584,7.460720666837388
7,6,7,10,9,8,8,4,4,8,4,5,6,6,7,6.0,1.61245154965971,7.036791886084204,7.223295793128259
9,4,9,9,6,5,10,4,4,10,7,7,4,4,10,6.5,2.539685019840059,7.024167981755808,6.7334039981978036
9,4,5,10,6,5,10,7,10,10,10,5,9,4,8,7.8,2.2715633383201093,7.018987334937696,7.295371793908473
5,6,8,7,8,10,8,9,4,7,8,7,8,7,10,7.8,1.6613247725836149,7.034636115438171,6.8005519257892235
9,5,9,7,6,8,7,9,5,7,5,5,4,10,9,6.9,1.972308292331602,7.015708590201645,6.940333109825285
7,4,7,4,7,5,6,10,5,7,5,7,7,6,5,6.3,1.4866068747318506,7.026080788783785,5.924201584428374
10,4,5,9,9,5,8,10,8,4,7,6,8,5,4,6.5,1.91049731745428,7.035981300191611,7.509649377057927
8,9,6,10,7,6,9,5,5,9,7,7,8,8,5,6.9,1.5132745950421556,7.0211172455364546,7.443224818589832
8,6,6,4,9,10,5,8,9,8,5,6,5,6,6,6.8,1.7204650534085253,7.018181813624558,6.456077196263558
5,5,8,10,5,5,10,10,4,8,10,7,5,6,5,7.0,2.23606797749979,7.041564786437192,5.79592605853243
7,5,8,5,7,8,9,10,10,10,6,7,7,10,7,8.4,1.4966629547095764,7.026624012290047,6.695008986184163
4,10,8,4,4,9,10,4,6,9,6,10,9,10,9,8.2,1.98997487421324,7.014330697615227,6.3928443153155055
4,6,10,9,10,10,4,6,9,4,5,10,8,9,7,7.2,2.227105745132009,7.044948177402915,6.707071738096187
6,9,10,4,8,4,4,9,4,5,4,8,8,10,10,6.6,2.4979991993593593,7.032188058741241,6.879150316095457
9,7,7,5,9,7,5,8,9,6,6,6,10,9,4,7.0,1.8439088914585775,7.0226216775317365,7.21690376791483
8,6,4,5,7,9,4,6,7,7,4,6,9,7,4,6.3,1.7916472867168918,7.024277807606465,5.7465461674597815
6,6,4,9,7,9,6,5,6,10,6,9,9,8,8,7.6,1.624807680927192,7.026387171993595,6.885160377114103
8,6,4,8,9,9,9,5,5,6,10,7,10,5,6,7.2,1.9899748742132397,7.01867778753615,7.095228875114795
7,9,6,8,8,10,4,8,10,7,6,10,9,4,8,7.6,2.2,7.025197886092701,7.495192292392389
8,6,6,9,5,4,6,5,8,4,5,7,6,6,8,5.9,1.374772708486752,7.017142853562683,6.782671553928477
9,7,4,8,5,4,7,9,8,9,8,4,7,4,6,6.6,1.9078784028338913,7.01887304343593,7.172482398725069
4,5,10,9,6,9,5,10,6,6,9,8,6,10,7,7.6,1.7435595774162693,7.037708326002388,5.9579999479267745
8,9,4,10,10,6,7,4,8,7,6,8,10,8,7,7.1,1.5132745950421556,7.019334177952198,7.821460230323633
10,4,4,4,4,7,5,5,8,9,9,5,6,4,8,6.6,1.7435595774162693,6.986332558117693,6.0053804840837275
10,10,5,9,8,4,5,7,10,8,5,6,10,8,8,7.1,1.9723082923316022,7.00783504432182,8.745669553804163
6,10,6,9,9,9,7,8,7,5,6,10,10,6,8,7.6,1.624807680927192,7.026011555617039,7.157554758009572
6,10,6,5,7,8,5,9,9,9,7,9,6,10,10,8.2,1.6,7.030445389243168,7.300540354241899
10,10,8,4,7,7,5,6,10,6,10,4,5,5,4,6.2,2.08806130178211,7.014464092596813,7.599315779084611
9,10,6,7,8,7,10,10,10,9,9,9,9,9,4,8.6,1.7435595774162693,7.004110425150851,8.181383715652672
9,4,4,8,8,5,7,6,9,4,10,7,7,7,4,6.6,1.8547236990991407,7.013097338926461,6.706371606049205
6,10,4,9,7,6,9,7,4,10,5,10,4,4,4,6.3,2.41039415863879,7.003532374261115,6.848447286837905
9,5,5,8,6,7,4,5,7,10,5,8,10,4,9,6.9,2.211334438749598,7.007879486090452,6.514762435556966
5,4,9,9,8,9,7,9,10,7,10,4,6,6,5,7.3,2.0024984394500787,7.028942947123371,6.498208193972763
10,10,7,8,7,4,9,4,8,6,9,10,10,6,4,7.0,2.3664319132398464,7.014243537258859,8.856101842589124
10,8,8,8,10,9,5,10,4,5,9,6,8,7,6,6.9,1.9209372712298547,7.018831163134065,8.153346493930336
7,7,8,5,6,5,4,10,9,6,10,10,8,9,5,7.6,2.244994432064365,7.022848533983284,6.440378237477575
10,6,6,7,7,9,9,4,7,10,5,4,10,7,4,6.9,2.3853720883753127,7.011776855882346,7.010385897026438
5,6,6,8,7,7,7,7,4,9,7,9,10,10,5,7.5,1.91049731745428,7.031520282197272,6.274662325069544
6,9,5,9,9,8,9,10,8,7,8,8,7,9,7,8.1,0.9433981132056604,7.024817996674509,7.3234102328234245
10,10,5,9,6,5,6,4,7,7,8,5,10,10,8,7.0,1.9493588689617927,7.013729501010526,8.012939587085182
7,5,8,9,5,9,7,7,8,7,9,6,4,4,4,6.5,1.857417562100671,7.018791570388697,6.685612329777713
4,4,10,7,6,6,7,8,10,5,7,6,9,6,10,7.4,1.6852299546352716,7.025233637564659,5.465864327719105
7,7,7,7,8,4,7,10,4,5,9,4,5,6,4,5.8,2.08806130178211,7.024220960685474,7.2223852411683165
8,10,5,4,7,4,8,9,9,10,6,8,10,5,10,7.9,2.071231517720798,7.020941962135455,6.938544305137848
10,5,4,9,6,5,6,9,5,6,10,5,7,4,10,6.7,2.1,7.007317066334323,7.3832252895588875
8,9,4,9,6,9,10,7,6,6,10,7,10,4,4,7.3,2.238302928559939,7.010379379376966,7.976849215183375
10,4,9,8,8,8,5,8,4,7,5,7,8,6,7,6.5,1.3601470508735443,7.017715821027236,7.7574004293801115
5,9,7,9,10,8,8,8,6,6,10,6,5,6,6,6.9,1.445683229480096,7.028491166108751,7.682587515738725
4,4,10,9,10,6,7,6,5,8,7,4,6,10,10,6.9,1.8681541692269403,7.046532833856692,6.64295903889097
6,10,8,10,4,8,8,7,10,4,9,10,10,5,9,8.0,2.0,7.02904254571379,7.704895014172899
8,4,5,7,4,8,9,10,8,9,8,8,7,4,8,7.9,1.5132745950421556,7.028033466922149,6.5054388718258584
8,5,4,6,10,5,10,10,5,6,8,8,8,9,8,7.7,1.7349351572897471,7.023676873701325,6.65429089736653
7,4,5,6,9,8,5,4,4,6,5,8,4,7,7,5.8,1.5362291495737217,7.025836293931785,6.210785830986031
5,10,5,6,5,7,8,8,6,10,6,6,9,7,8,7.5,1.284523257866513,7.020780249187277,6.8387579962902825
6,4,6,6,7,7,6,8,5,4,4,6,10,7,5,6.2,1.7776388834631178,7.032043592898068,5.819848320632725
6,6,9,4,10,8,10,7,6,7,6,9,4,10,4,7.1,2.071231517720798,7.02183287778811,6.44520585034984
7,9,8,4,4,7,5,8,6,8,4,5,5,8,4,6.0,1.5491933384829668,7.026473093914198,6.645896246636369
8,10,6,9,5,8,7,5,5,7,4,5,10,9,9,6.9,1.972308292331602,7.0196827635041945,7.645033037014635
7,5,8,4,10,9,6,10,6,4,7,8,10,4,8,7.2,2.08806130178211,7.02211367049546,6.340747297860322
4,7,4,4,7,4,6,9,7,6,7,10,8,4,5,6.6,1.9078784028338915,7.032534923121224,5.5431503643732185
9,9,7,10,8,5,7,9,9,7,6,5,6,8,5,6.7,1.4866068747318506,7.021048896512369,8.368272665779331
4,10,4,8,9,8,4,6,7,5,6,7,4,5,8,6.0,1.4142135623730951,7.032294255570707,6.874847196623641
10,6,6,6,9,4,9,7,5,5,10,10,4,5,7,6.6,2.244994432064365,7.013151037100812,7.366554740733231
9,8,4,8,8,4,8,4,4,8,9,10,7,9,9,7.2,2.227105745132009,7.016804053889156,7.696856772020222
9,6,5,4,9,9,10,6,10,9,6,8,10,7,9,8.4,1.4966629547095764,7.01163365758116,7.335329837821107
6,10,5,5,9,5,8,6,10,7,4,7,7,9,9,7.2,1.7776388834631178,7.023114349535183,6.951747308239249
7,4,5,9,9,10,10,6,10,6,9,9,5,5,8,7.8,1.9899748742132397,7.030965676751023,6.621155993090593
6,10,7,4,8,9,4,5,6,7,10,10,8,5,7,7.1,2.0223748416156684,7.035377706031878,7.023094101742155
10,10,6,5,5,7,5,4,4,8,4,8,6,5,7,5.8,1.5362291495737217,7.003700090551412,6.848669292358725
6,9,5,7,4,8,10,4,10,8,9,8,4,9,9,7.9,2.0712315177207983,7.014529326729518,6.85938136989904
10,10,7,5,10,4,9,5,7,10,5,5,4,4,10,6.3,2.368543856465402,7.014768451796284,7.911782297660417
8,4,4,10,6,7,8,5,9,7,5,8,9,5,6,6.9,1.5132745950421556,7.020338975614047,7.029329504868888
10,6,10,8,9,10,7,10,4,5,9,9,7,7,10,7.8,2.039607805437114,7.01419697691731,8.416166509308628
4,10,8,6,6,9,9,9,5,9,4,9,4,5,7,7.0,2.1447610589527217,7.030897532143845,6.823328941697362
4,7,10,5,6,4,5,9,5,9,10,5,7,4,10,6.8,2.3579652245103193,7.020069498679352,6.238026814935889
9,9,6,7,7,7,6,9,4,7,4,6,8,9,9,6.9,1.8138357147217055,7.0181643406928576,7.580416172847245
8,9,8,9,10,5,9,9,7,10,9,9,6,10,6,8.0,1.7320508075688772,7.030282732864374,8.349888773533523
10,5,10,5,10,4,4,9,9,5,4,7,9,7,9,6.7,2.147091055358389,7.019387744869697,7.075639016692494
4,10,8,6,8,7,8,7,10,4,9,4,10,10,7,7.6,2.154065922853802,7.028260863906391,7.2573392840318505
6,7,8,7,5,6,6,10,6,9,5,8,7,5,6,6.8,1.6,7.026206893523191,6.219264808758701
5,4,10,8,7,7,5,4,6,5,9,4,6,8,10,6.4,1.9595917942265424,7.038136318345008,6.160219736603596
6,5,10,5,6,6,9,8,8,8,7,7,10,8,10,8.1,1.2206555615733703,7.0236802360304065,6.661411394569024
10,10,7,7,8,4,8,5,8,7,7,5,5,6,4,5.9,1.445683229480096,7.013148003746698,8.596934501943899
8,9,9,4,5,4,4,9,7,4,6,6,4,5,6,5.5,1.5652475842498528,7.019869168422022,6.8350204419821114
8,7,6,7,5,10,5,10,7,9,6,5,10,4,10,7.6,2.3323807579381204,7.014503813819124,6.497584843688062
9,7,4,5,9,10,7,8,8,4,7,7,7,7,8,7.3,1.4177446878757827,7.018918913339489,7.132826893822071
6,9,10,4,5,5,7,5,10,10,7,6,9,6,10,7.5,1.9621416870348585,7.02494886807265,6.8614241945064744
6,4,9,4,5,9,6,7,5,9,8,4,9,9,8,7.4,1.7435595774162693,7.028036430133566,5.780211528368994
8,4,10,4,9,7,6,6,10,5,7,8,7,7,6,6.9,1.3,7.015297083419346,6.544375212105751
9,6,9,7,5,8,4,9,6,8,5,9,9,6,10,7.4,1.9078784028338913,7.013621072301783,7.230771769733493
5,8,8,5,10,5,6,7,10,8,5,9,6,9,5,7.0,1.7888543819998317,7.039175252548472,6.539004932773698
8,6,9,5,8,9,6,10,6,4,9,4,10,4,9,7.1,2.4269322199023193,7.02674418233259,6.984669497309081
5,7,4,9,5,5,7,10,6,8,10,4,5,9,5,6.9,2.118962010041709,7.02594302769365,6.380796959415306
4,8,4,9,5,5,9,8,9,8,9,4,8,4,10,7.4,2.1071307505705477,7.013266324609781,6.271119247192725
7,10,8,5,9,8,8,9,8,4,10,9,6,10,10,8.2,1.8330302779823362,7.031508766995431,7.678933355074637
8,6,4,10,9,4,10,6,5,9,5,9,10,9,4,7.1,2.3853720883753127,7.02863435504085,7.578114718768729
6,5,7,8,4,6,9,6,9,6,5,4,9,7,6,6.7,1.676305461424021,7.02936892777344,6.136783566567075
8,10,5,8,4,6,7,4,6,4,6,10,8,10,6,6.7,2.0024984394500787,7.011042938640621,7.363177793194723
5,8,7,9,5,8,9,4,6,5,5,7,5,8,5,6.2,1.6,7.021820233452898,6.620507567408152
9,5,7,9,6,5,5,6,7,4,7,8,6,9,6,6.3,1.4177446878757824,7.019326335163262,6.822485393930689
4,6,8,7,6,10,5,5,8,9,10,6,9,4,7,7.3,2.1,7.030930100698441,5.719029137850049
5,8,8,6,6,6,9,4,4,10,10,7,4,8,4,6.6,2.4166091947189146,7.026288895946914,6.339425423721979
7,4,6,10,6,9,10,8,10,10,10,4,5,4,10,8.0,2.4899799195977463,7.023997023013375,6.492346785692126
9,5,10,10,9,8,4,10,10,4,4,8,4,7,9,6.8,2.4413111231467406,7.0237646976191,7.887811544615855
9,8,4,5,7,7,8,5,7,10,9,6,9,7,6,7.4,1.4966629547095764,7.022474221977679,7.300467642117038
10,7,6,6,7,8,9,5,6,6,9,7,6,8,9,7.3,1.4177446878757827,7.009948182896399,7.65104282667201
6,4,9,6,8,8,9,8,7,9,10,5,7,8,9,8.0,1.3416407864998738,7.037549143487842,6.4829330639782095
6,5,4,5,5,7,8,4,4,6,5,4,10,8,7,6.3,1.9519221295943134,7.037350353521667,5.560458410855501
8,4,4,4,4,9,7,6,7,4,7,4,4,5,6,5.9,1.57797338380595,6.9926493001643975,5.6133158922782584
4,8,6,5,4,10,10,8,10,4,9,6,8,10,10,8.5,1.9621416870348585,7.017522117683607,6.12631142117342
10,6,6,5,8,9,7,6,9,10,6,6,10,7,7,7.7,1.5524174696260025,7.013157890235455,7.520413079379828
7,7,6,9,9,10,6,9,5,4,7,10,5,7,6,6.9,2.0223748416156684,7.03469985015388,6.985912606699452
5,7,6,8,7,10,5,10,9,9,8,4,4,7,4,7.0,2.4083189157584592,7.028840390659459,5.958240833251152
6,6,4,8,4,10,10,8,9,5,5,9,6,9,5,7.6,2.009975124224178,7.020391266350342,5.895463911440054
5,4,10,4,10,7,8,9,6,7,9,7,9,7,10,7.9,1.2206555615733703,7.0220640444447255,6.0108727037813425
7,9,6,10,8,4,7,10,4,5,4,7,8,8,5,6.2,1.98997487421324,7.029257903266872,7.864113781714409
4,10,8,9,9,7,4,8,9,6,7,10,10,9,9,7.9,1.8138357147217055,7.043316054877392,7.472352585851085
4,5,4,7,10,7,6,8,6,5,4,4,9,8,6,6.3,1.6155494421403511,7.0399503634740075,5.546265642558846
6,5,4,8,5,9,7,9,7,7,5,5,7,8,5,6.9,1.445683229480096,7.025657422156603,5.95488213615953
10,5,10,4,10,5,4,9,4,8,5,10,5,6,8,6.4,2.0591260281974,7.0068100232852855,7.441341954044804
5,8,9,5,10,10,9,9,10,9,10,8,10,10,6,9.1,1.2206555615733703,7.031993431474985,7.34950385410169
9,10,8,10,4,6,4,8,8,6,7,7,4,7,7,6.4,1.3564659966250536,7.010920236796418,8.089466288079706
6,5,6,10,8,7,5,4,6,7,9,10,5,7,10,7.0,2.0,7.029593805912579,6.462226107812135
5,10,9,7,10,10,5,4,9,9,9,7,5,9,10,7.7,2.147091055358389,7.039070220535041,7.404960901562986
6,5,6,5,10,10,8,8,5,7,7,4,4,9,6,6.8,1.9390719429665317,7.032621497030469,6.154708522939589
4,9,10,6,7,10,4,7,10,6,4,5,8,4,4,6.2,2.3151673805580453,7.033952248422677,6.302872499444732
7,8,5,6,8,5,7,9,5,9,4,7,6,4,5,6.1,1.7578395831246945,7.024369744792404,6.96540183569793
6,5,10,10,7,6,8,6,5,10,6,5,10,4,10,7.0,2.1908902300206643,7.01967353348825,6.730773638596474
10,10,4,7,8,7,8,10,7,7,7,10,5,5,8,7.4,1.624807680927192,7.031178303408575,7.740935950324995
9,4,8,5,4,5,9,5,5,5,4,8,9,5,8,6.3,1.8466185312619388,6.9876555944111445,6.240890247392201
8,5,7,9,5,6,4,10,5,9,4,9,10,10,4,7.1,2.5865034312755126,7.013540506651753,6.767350450000086
10,6,5,5,9,6,8,4,7,10,6,10,7,6,10,7.4,1.9595917942265424,7.006286666381987,7.330134319142475
6,10,8,8,5,7,7,10,10,9,4,4,6,8,10,7.5,2.202271554554524,7.034316181283366,7.241835539195281
6,6,10,9,7,9,4,4,9,5,9,4,8,5,7,6.4,2.1071307505705477,7.029539796623419,7.05690284119351
8,9,4,8,9,9,7,5,5,5,6,9,10,8,8,7.2,1.7776388834631178,7.014296129092415,7.893633756917274
8,7,4,7,10,7,7,10,7,9,4,7,5,7,5,6.8,1.7204650534085253,7.0159767559796835,6.978938934263604
4,5,9,4,10,6,4,4,10,9,9,8,6,10,9,7.5,2.202271554554524,7.0151693563841375,5.993791742921401
10,7,8,4,9,5,6,4,5,10,10,6,4,9,5,6.4,2.244994432064365,7.00744959946761,7.847066702522639
4,6,8,9,9,5,4,5,9,9,9,4,7,7,10,6.9,2.1656407827707715,7.037518350192718,6.721424639632165
5,7,5,9,8,10,5,9,5,4,5,8,7,5,5,6.3,1.9519221295943134,7.034537242079831,6.3008254725204464
4,4,8,9,10,6,5,8,7,6,4,10,4,7,10,6.7,2.0518284528683193,7.034167700833332,6.2878312799799945
4,10,4,4,7,4,8,5,7,10,6,5,4,4,6,5.9,1.8681541692269403,7.019879507500181,5.517181280109423
7,6,5,8,8,8,6,7,6,4,8,8,9,6,7,6.9,1.374772708486752,7.022177596152528,6.477944058996466
8,6,7,9,10,4,5,8,6,9,7,7,10,4,8,6.8,1.9390719429665315,7.035642941925316,7.897767265900387
10,9,6,9,8,4,9,5,5,5,7,8,4,4,9,6.0,1.9493588689617927,7.021111105910288,8.305564581865918
5,4,10,7,7,5,8,8,9,6,8,8,4,9,8,7.3,1.6155494421403513,7.040656559730088,6.5508503969242255
6,7,8,10,9,8,4,8,4,6,7,10,4,4,8,6.3,2.1,7.040382239802474,7.398556716096833
8,6,8,9,5,4,9,5,5,6,4,9,8,8,10,6.8,2.1354156504062622,7.017959180092879,6.977774521563491
6,5,4,5,4,7,6,9,9,10,10,8,7,8,7,8.1,1.3,7.017635461066368,5.561677059891363
4,5,6,9,8,5,9,10,5,8,6,4,6,6,4,6.3,1.9519221295943134,7.032126691529316,6.016043122261046
8,9,10,10,4,9,5,5,9,4,7,6,8,5,9,6.7,1.8466185312619388,7.013922509668374,8.516767999825527
4,6,7,5,4,8,10,4,8,8,6,4,8,5,4,6.5,2.0615528128088303,7.030489858926946,5.449202669232751
8,6,5,6,5,5,9,9,10,7,9,8,4,9,5,7.5,2.0124611797498106,7.019711782285272,6.28950041562871
5,9,4,6,6,8,9,6,5,10,10,10,5,10,7,8.0,2.0,7.0131218406538425,6.352316311522008
9,8,8,10,4,6,7,9,6,5,7,8,6,5,4,6.3,1.4177446878757827,7.0285091481878705,7.893736972957969
4,7,9,8,5,6,6,9,8,9,10,6,6,10,8,7.8,1.5999999999999999,7.028571423720791,6.169412179405806
6,4,6,6,7,8,7,5,5,7,5,6,7,7,5,6.2,1.077032961426901,7.032043592898068,5.723299421505799
8,4,6,4,5,4,5,9,4,7,4,6,8,4,9,6.0,2.0,7.018394944077192,5.599716537812089
7,5,4,10,4,8,6,9,10,8,10,6,8,8,5,7.8,1.5999999999999999,7.026993158283605,6.612799142970296
8,6,6,5,7,9,9,4,10,10,9,9,8,10,7,8.5,1.746424919657298,7.016052155118689,6.763778733598177
10,9,6,8,5,5,4,5,4,6,8,9,9,7,10,6.7,2.1,7.015541026132505,7.501256514653732
5,9,8,7,8,10,5,5,5,10,9,10,5,8,4,7.1,2.3853720883753127,7.028743715060932,6.985800439218333
7,8,8,4,5,9,8,6,8,8,6,8,4,9,7,7.3,1.4866068747318506,7.020740736406952,6.813765581680346
8,9,8,6,5,10,6,9,5,4,7,4,4,5,7,6.1,2.0223748416156684,7.012565168398039,7.525809948449832
6,5,6,8,8,10,4,5,6,5,8,9,5,5,5,6.2,1.9390719429665315,7.031171251968656,6.525132243921412
4,9,6,7,4,10,4,10,7,5,5,8,8,6,6,6.9,1.9723082923316022,7.012955116839157,5.7380970003598675
6,6,4,8,6,8,7,6,9,9,7,8,6,5,8,7.3,1.2688577540449522,7.01358024297779,5.948164841487088
8,4,8,5,7,6,7,9,7,6,7,6,6,7,4,6.5,1.2041594578792296,7.028687495607071,6.051915698736329
10,6,9,7,10,5,8,9,5,8,8,9,5,9,6,7.2,1.661324772583615,7.011555163326193,8.373912447956911
8,6,8,5,4,9,7,4,4,4,5,5,6,10,4,5.8,2.08806130178211,7.0106870184410415,6.389878188238533
6,10,10,5,5,6,10,4,5,10,7,7,7,9,7,7.2,1.8867962264113207,7.023904375474197,7.746685720231012
6,8,9,10,10,8,4,7,10,8,8,8,6,10,6,7.5,1.746424919657298,7.0331809807740555,8.210443351158302
5,7,5,9,8,8,9,7,4,10,9,5,6,7,7,7.2,1.7776388834631178,7.034029341402916,6.666667172207618
8,7,10,5,8,5,5,10,7,5,7,9,10,5,9,7.2,2.039607805437114,7.0250631268781145,7.165402743097034
9,6,4,4,4,9,5,10,7,8,7,4,5,6,10,7.1,2.0223748416156684,7.005501213929702,6.257698992319798
10,5,7,8,6,5,4,9,6,6,7,8,7,10,6,6.8,1.7204650534085253,7.018902798438343,7.495198297534267
9,6,9,10,5,6,8,10,5,8,9,7,5,7,8,7.3,1.5524174696260025,7.024941170960832,8.021361792482569
4,5,10,7,7,5,8,9,4,6,10,5,6,4,5,6.2,1.98997487421324,7.033221751436635,5.8599109293474445
10,9,8,8,9,6,6,5,6,6,5,10,6,6,10,6.6,1.7435595774162693,7.01827636922862,9.001732684841498
7,7,7,5,7,7,9,7,4,7,7,4,6,6,7,6.4,1.42828568570857,7.021052628758116,6.528550127002314
6,4,7,9,4,4,6,8,5,5,9,5,7,5,5,5.9,1.5132745950421556,7.032409733809899,6.206759482674663
5,9,4,9,5,8,6,8,7,5,10,6,9,9,5,7.3,1.676305461424021,7.009528208131793,6.74584300835986
6,5,5,9,10,5,9,9,10,7,5,9,10,4,9,7.7,2.1470910553583886,7.024437025000469,6.66028882429529
8,7,7,6,6,6,6,4,7,5,5,9,6,7,7,6.2,1.32664991614216,7.0212685123352525,6.323830660027228
7,8,7,10,8,7,9,5,7,9,9,4,8,7,8,7.3,1.6155494421403513,7.030979377819085,7.406056847811254
6,4,9,10,10,5,9,10,7,10,6,5,4,4,8,6.8,2.227105745132009,7.037940016899687,7.254725598417362
6,6,5,10,5,9,8,6,6,4,10,7,4,4,10,6.8,2.2715633383201093,7.016949147586902,6.64535361447573
5,9,5,8,7,10,6,10,8,6,10,9,6,6,4,7.5,2.0615528128088303,7.021380842415712,6.971154507831778
4,6,8,4,10,7,4,5,6,10,10,10,6,10,5,7.3,2.325940669922601,7.020089778877565,6.318245766273622
10,10,8,8,6,6,10,6,9,6,5,4,6,7,5,6.4,1.7435595774162693,7.004170002402428,8.078226822880715
7,5,10,9,7,8,9,5,4,10,10,5,8,10,9,7.8,2.181742422927143,7.01687961868401,7.093749995997668
9,6,6,6,4,7,8,5,8,10,10,5,10,10,7,8.0,1.8973665961010275,7.016666662351371,6.704873431946667
9,7,7,8,8,7,4,7,6,8,8,5,7,4,10,6.6,1.8,7.023100039921384,7.266467566720422
10,8,6,7,9,4,4,9,10,6,7,10,4,10,6,7.0,2.449489742783178,7.025062809657625,7.7289879463416495
6,4,8,6,6,8,5,7,7,9,8,7,9,9,9,7.8,1.2489995996796797,7.029216691235439,5.790885912051017
4,5,7,9,10,7,7,7,6,9,6,5,7,10,8,7.2,1.4000000000000001,7.045090173301512,6.019789433519674
5,8,6,4,4,4,5,10,4,4,7,8,4,9,10,6.5,2.4596747752497685,7.026230969537842,5.429096461703234
7,5,10,7,6,4,5,8,8,4,8,5,10,5,5,6.2,1.9899748742132397,7.02847681696058,6.565469534160533
7,9,4,4,8,9,7,4,10,8,5,4,10,10,4,7.1,2.5079872407968904,7.027931028424197,7.087772416228027
8,10,6,9,5,7,9,8,9,10,8,10,5,5,4,7.5,2.0615528128088303,7.019250175184391,7.568072959925769
7,10,6,8,7,8,8,10,9,5,6,4,8,7,7,7.2,1.7204650534085253,7.023381291354893,7.863511501433363
8,7,5,6,7,6,5,5,5,9,10,7,5,7,6,6.5,1.6881943016134133,7.017129428869234,6.7967423172342905
9,10,4,9,9,4,10,9,8,6,10,7,6,8,10,7.8,1.9390719429665317,7.01097992088432,8.432838005676372
10,4,9,7,7,9,4,8,10,9,7,8,6,5,6,7.2,1.8330302779823362,7.024220027073707,7.32575610983743
7,4,9,4,7,7,10,4,8,10,4,7,8,9,9,7.6,2.0591260281974,7.0236134394759535,5.674848063038527
10,9,9,8,8,10,6,10,6,7,9,8,9,6,10,8.1,1.6401219466856725,7.006033843262668,8.420379890919754
5,6,8,4,8,7,9,7,9,10,4,10,9,6,10,8.1,1.9209372712298547,7.0235824697012985,6.263527147740715
5,9,5,9,10,8,6,6,6,7,5,5,4,6,5,5.8,1.077032961426901,7.035625590223853,7.07947710504848
10,9,6,8,4,4,7,6,8,7,4,7,8,7,4,6.2,1.5362291495737217,7.011359718578864,7.2923306335926945
4,7,9,4,6,8,8,7,8,10,7,6,8,7,6,7.5,1.118033988749895,7.017253212860725,5.865593124555862
9,6,4,4,7,8,6,9,8,9,4,4,7,5,9,6.9,1.9209372712298547,7.028656965758205,6.588476639216112
4,9,10,9,9,9,4,9,5,6,6,5,9,9,9,7.1,1.972308292331602,7.036330926814952,7.054744447456851
7,7,4,5,5,10,7,8,5,5,10,5,5,10,5,7.0,2.1908902300206643,7.0228012983564785,5.992436190384509
7,4,5,4,4,9,10,7,4,9,9,8,10,4,5,7.5,2.247220505424423,7.009518063843954,5.792706076480633
4,8,9,4,8,4,7,6,9,10,10,4,8,7,6,7.1,2.071231517720798,7.021641111792931,6.359849608427583
7,5,9,10,5,7,10,5,6,10,8,6,10,8,5,7.5,1.91049731745428,7.032332558096736,7.427756977616039
9,10,5,9,5,8,7,4,7,10,10,9,7,6,5,7.3,1.9000000000000001,7.022253514533095,7.857025936079692
5,10,5,5,10,9,9,9,10,4,8,6,10,5,10,8.0,2.0976176963403033,7.043078750545251,7.217694321878608
7,4,6,8,6,4,10,10,7,5,9,5,5,7,8,7.0,2.0976176963403033,7.023615631366117,5.988406661390326
6,9,4,9,4,10,6,9,8,4,10,9,6,10,4,7.6,2.2891046284519194,7.004705875485582,7.0333612283213345
10,10,4,5,7,7,8,10,9,5,6,10,9,5,9,7.8,1.8330302779823358,7.016491219863752,7.600433672531874
5,7,9,7,9,10,4,5,5,9,7,10,7,8,4,6.9,2.2113344387495983,7.02737429775007,6.890091806394019
10,6,10,10,6,7,9,10,7,8,6,8,5,10,5,7.5,1.746424919657298,7.0083241982384195,8.315021266123406
7,7,9,5,9,7,7,8,8,9,4,9,5,9,8,7.4,1.624807680927192,7.027435606367618,7.252189731734378
5,10,6,10,4,10,9,6,4,8,10,7,9,8,7,7.8,1.7776388834631178,7.018171152381981,6.930003697129898
7,5,9,6,5,7,5,5,10,8,10,8,6,4,4,6.7,2.1470910553583886,7.017630219222882,6.377634405189971
9,7,10,7,8,8,5,9,10,6,4,8,5,5,5,6.5,1.9621416870348585,7.020360356143925,7.734183772178443
4,8,6,5,6,10,9,7,10,9,5,8,6,9,8,8.1,1.57797338380595,7.0309265130792795,6.351252759381784
10,9,7,8,8,10,10,5,6,4,4,10,8,6,8,7.1,2.3,7.012993626106372,8.140612819373525
10,8,10,6,7,6,6,10,8,10,6,9,5,6,9,7.5,1.8027756377319946,6.994720729154767,7.758049055264408
5,9,5,6,9,6,9,8,4,7,6,7,6,8,8,6.9,1.374772708486752,7.026277367600343,6.2562438584571
8,4,6,6,7,9,6,8,8,6,9,9,9,9,4,7.7,1.676305461424021,7.012239293626654,6.3503766355823785
5,6,6,8,8,6,10,4,8,4,10,10,10,9,8,7.9,2.3,7.035304987506787,6.365046779164925
9,10,10,4,10,4,4,6,4,8,9,6,4,6,7,5.8,1.7204650534085253,7.034664234056872,7.910554162830339
7,4,9,8,10,6,10,9,10,7,10,7,6,8,9,8.2,1.5362291495737217,7.037178343356546,7.081056872561986
